created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Oct 29 14:04:36 +0000 2023;1718629911374778794;"Let's start a chain to speak about Palestine!  RAISE YOUR VOICES  SAVE GAZA! IT'S A HUMANITARIAN DUTY! #StopGenocideInGaza #CeaseFireInGaza #CeaseFireNOW #FreePalestine  tag.@Amal2_ll @cjhifuyu @aiiswjy";1;1;3;8;en;1445223425392332802;1718629911374778794;bocimrv;https://twitter.com/bocimrv/status/1718629911374778794
Sun Oct 29 14:04:35 +0000 2023;1718629910435278898;"FREE PALESTINE 🇵🇸  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine https://t.co/jCb1zSnh0C";0;0;0;0;et;911007737605120000;1718629910435278898;littlecactaa;https://twitter.com/littlecactaa/status/1718629910435278898
Sun Oct 29 14:04:35 +0000 2023;1718629909428686940;"@Zaytulips ITS A HUMANITARIAN DUTY  #StopGenocideInGaza  #CeaseFireInGaza   #CeaseFireNOW #FreePalestine";0;0;0;2;en;1668042943914201088;1718578004530532539;cassiop3144;https://twitter.com/cassiop3144/status/1718629909428686940
Sun Oct 29 14:04:35 +0000 2023;1718629907943879003;"masya allah.. mudah-mudahan Allah SWT mengabulkan doa kita bersama ✨  ITS A HUMANITARIAN DUTY FREE PALESTINE 🇵🇸 #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FREEPALESTINE https://t.co/70njTXzA35";0;1;2;7;in;994937482880864257;1718629907943879003;tamitamiarmy;https://twitter.com/tamitamiarmy/status/1718629907943879003
Sun Oct 29 14:04:35 +0000 2023;1718629907901960426;"@jasukegfS ITS A HUMANITARIAN DUTY #StopGenocideInGaza  #CeaseFireInGaza   #CeaseFireNOW #FreePalestine";0;0;0;0;en;1397215661223514122;1718514082633154672;caramelliow;https://twitter.com/caramelliow/status/1718629907901960426
Sun Oct 29 14:04:34 +0000 2023;1718629906597495267;"@jasukegfS ITS A HUMANITARIAN DUTY #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine 🇵🇸";0;0;0;0;en;922495660628131840;1718627191083372658;cadnycspace;https://twitter.com/cadnycspace/status/1718629906597495267
Sun Oct 29 14:04:34 +0000 2023;1718629903783112980;"Be a HUMAN stand with Palestine.  ITS A HUMANITARIAN DUTY #FreePalestine #StopGenocideInGaza #CeaseFireInGaza  #CeasefireNOW https://t.co/prPMMqUgd8";0;0;0;0;en;1291247848915234817;1718629903783112980;nananafrdll;https://twitter.com/nananafrdll/status/1718629903783112980
Sun Oct 29 14:04:34 +0000 2023;1718629902629716156;"#FreePalestine";0;0;0;0;qht;1349319266303049728;1718629902629716156;BundaNananana;https://twitter.com/BundaNananana/status/1718629902629716156
Sun Oct 29 14:04:33 +0000 2023;1718629901115195609;"This is the Theatre of Dreams, this team, they have something special”   We're Man United❤️❤️  Ten Hag. Rashford. Mbappe. Haaland. Kobbie Mainoo. Iphone 15. Salah. Kudus. Mitoma. #LIVNFO #fpl #MUNMCI #manutd #matthewperry #FreePalestine #Gaza #starlinkforgaza #ElonMusk https://t.co/MdnDlUIjPR";0;0;0;0;en;1549477230870515713;1718629901115195609;Nuel006;https://twitter.com/Nuel006/status/1718629901115195609
Sun Oct 29 14:04:33 +0000 2023;1718629900977115400;"@d1vinegoddess IT'S A HUMANITARIAN DUTY!!!   #StopGenocideInGaza  #CeaseFireInGaza   #CeaseFireNOW  #FreePalestine";0;0;2;2;en;1438446125766250496;1718554630094033291;jayxrick_;https://twitter.com/jayxrick_/status/1718629900977115400
Sun Oct 29 14:04:33 +0000 2023;1718629900498669915;"Hamas is 💯 a RESISTANCE MOVEMENT. the so called israel is ISIS. We do not condemn Hamas. We do CONDEMN the so called israel. We dnt see Hamas as terrorists. the so called israel IS TERRORIST. Hamas did NOT kill babies. the so called israel DID.  #IsraelTerrorrist #FreePalestine";0;0;0;0;en;1678060216858955781;1718629900498669915;Kakashitribe;https://twitter.com/Kakashitribe/status/1718629900498669915
Sun Oct 29 14:04:33 +0000 2023;1718629899832090712;"FREE PALESTINE!!! LET'S PRAY FOR PALESTINE 🇵🇸  #starlinkforgaza #CeasefireNOW #FreePalestine  #StopGazaGenocide";0;0;0;0;en;1263972220881129472;1718629899832090712;guphoriaa;https://twitter.com/guphoriaa/status/1718629899832090712
Sun Oct 29 14:04:33 +0000 2023;1718629899651469783;"President of #Cuba @DiazCanelB on the situation in Palestine.    "History will not forgive the indifferent ones. And we will not be among them".     👉https://t.co/dLL9wn8pHR  #FreePalestine https://t.co/NrJtHThWal";0;0;0;1;en;827093173033918465;1718629899651469783;EmbaCubaNorueg;https://twitter.com/EmbaCubaNorueg/status/1718629899651469783
Sun Oct 29 14:04:33 +0000 2023;1718629899185856638;"if you see this, please help rt and reply. gaza in your prayer/duas, they need it 🇵🇸  IT'S A HUMANITARIAN DUTY #StopGenocideInGaza #CeaseFireInGaza #StarLinkForGaza #CeaseFireNOW #FreePalestine";0;2;3;1;en;1290669980254535680;1718629899185856638;sweetyjeonghan;https://twitter.com/sweetyjeonghan/status/1718629899185856638
Sun Oct 29 14:04:32 +0000 2023;1718629898049466726;"IT'S A HUMANITARIAN DUTY! #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #Starlinkforgaza  #FreePalestine  QRT, copy the captions &amp  mention your mutuals, tell them to continue the chain! https://t.co/rwvDHn3Sc9";0;0;0;0;en;1479271162714607624;1718629898049466726;nanagie1308;https://twitter.com/nanagie1308/status/1718629898049466726
Sun Oct 29 14:04:32 +0000 2023;1718629897445273710;"@AMPPFomento @AlexisLorente74 @AsambleaCuba No a la guerra @CitmaSancti #SanctiSpíritusEnMarcha  #FreePalestine";0;0;0;0;es;1590018217220661249;1718627983760437600;FCitma;https://twitter.com/FCitma/status/1718629897445273710
Sun Oct 29 14:04:31 +0000 2023;1718629893691592722;"@NajlaAmirah3 LET'S PRAY FOR PALESTINE 🇵🇸 DO NOT STAY SILENT IT'S A HUMANITARIAN DUTY #StopGenocideInGaza  #CeaseFireInGaza  #CeasefireNOW  #FreePalestine";0;0;0;0;en;1613105707091623937;1718627709868458393;chingu_99;https://twitter.com/chingu_99/status/1718629893691592722
Sun Oct 29 14:04:31 +0000 2023;1718629893460697367;"Şura Derneği'nin davetiyle Diyarbakır annelerinin Filistin yürüyüşündeydik. Diyarbakır annelerinin sesi bugün Filistin için yükseldi.  #Diyarbakır #YenidenRefahPartisi #Filistin #FreePalestine https://t.co/VL4Dwpclfw";0;0;0;0;tr;1651836424570785792;1718629893460697367;refahkadin21;https://twitter.com/refahkadin21/status/1718629893460697367
Sun Oct 29 14:04:31 +0000 2023;1718629891388670080;"Sick of sitting back helplessly as Israel commits Genocide?  Sign up to take direct action against the Israeli war machine in the UK with @Pal_action. Link in their bio 🇸🇩 #FreePalestine";0;0;0;2;en;3154218142;1718629891388670080;PatrickEggsKing;https://twitter.com/PatrickEggsKing/status/1718629891388670080
Sun Oct 29 14:04:31 +0000 2023;1718629890361315332;"@weirdnesdy ITS A HUMANITARIAN DUTY  FREE PALESTINE 🇵🇸 no internet communication, no food, no safe place to live  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;1;1;en;1428190023128551425;1718625832418398350;AndyPark23;https://twitter.com/AndyPark23/status/1718629890361315332
Sun Oct 29 14:04:30 +0000 2023;1718629889480556688;"#FreePalestine مقطع الفيديو الخاص بـAbdalla Gohary! TikTok https://t.co/HIwMq5eAYZ";0;0;0;0;und;1616012347121729538;1718629889480556688;MarsoKawtar;https://twitter.com/MarsoKawtar/status/1718629889480556688
Sun Oct 29 14:04:30 +0000 2023;1718629888402280795;"🚨🇵🇰🇸🇩🗣️📢 Des dizaines de milliers de personnes descendent dans les rues d'Islamabad, au #Pakistan, pour soutenir le peuple palestinien et condamner le #génocide en cours commis par l'occupation israélienne dans la bande de Gaza.  #Palestine #Gaza #GazaWar #FreePalestine… https://t.co/uPtT5j9PIQ";1;0;1;3;fr;1689656740520865792;1718629888402280795;Media_DuPeuple;https://twitter.com/Media_DuPeuple/status/1718629888402280795
Sun Oct 29 14:04:30 +0000 2023;1718629887320482253;"Protest by Elders, Youngsters &amp  Childrens in solidarity with Palastine here in #Kargil #Ladakh  @AJEnglish @BBCWorld @UNOCHA @UN @SyedaaAiman @HumaZhr #FreePalestine #TerroristIsrael https://t.co/SRku8BqTGG";0;0;0;1;en;1619511713396850689;1718629887320482253;Haidery1116;https://twitter.com/Haidery1116/status/1718629887320482253
Sun Oct 29 14:04:29 +0000 2023;1718629885537583335;"+ and praying that those surviving children will have a bright future, even through everything that they experienced. and please for the love of god, don’t stop speaking up if that’s what you have been doing. our voices are being heard. #CeasefireNOW #FreePalestine";0;0;0;1;en;1607496899073802240;1718629883054621030;ifthespotlightf;https://twitter.com/ifthespotlightf/status/1718629885537583335
Sun Oct 29 14:04:29 +0000 2023;1718629884975890448;"WE STAND WITH PALESTINE 🇵🇸  Starting tonight, LE'V Global Union will be taking a 72-hour break to pray for Palestine and humanity.  Let us join the movement: send support (e.g. prayer, donation, advocacy) to the people of Palestine.  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine https://t.co/qiaaErRwln";1;1;47;66;en;1655083106645475328;1718629884975890448;LEVGlobal;https://twitter.com/LEVGlobal/status/1718629884975890448
Sun Oct 29 14:04:29 +0000 2023;1718629884699021698;"DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE";0;0;1;1;en;1171445297987244032;1718629884699021698;ComeInDaBus;https://twitter.com/ComeInDaBus/status/1718629884699021698
Sun Oct 29 14:04:29 +0000 2023;1718629881981161557;"@masterdjikeu ITS A HUMANITARIAN DUTY  FREE PALESTINE 🇵🇸 no internet communication, no food, no safe place to live  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;1609368219890110466;1718479326575001848;Magdale10841999;https://twitter.com/Magdale10841999/status/1718629881981161557
Sun Oct 29 14:04:28 +0000 2023;1718629880731177234;"@day6confess ITS A HUMANITARIAN DUTY  FREE PALESTINE 🇵🇸  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;1376454092290068481;1718571715624886651;bundahanji;https://twitter.com/bundahanji/status/1718629880731177234
Sun Oct 29 14:04:28 +0000 2023;1718629880181784937;"#StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine 🇵🇸";0;0;0;0;qme;919702910581161984;1718629880181784937;jungjjeongie;https://twitter.com/jungjjeongie/status/1718629880181784937
Sun Oct 29 14:04:27 +0000 2023;1718629876897554470;"DON’T STOP TALKING ABOUT PALESTINE DON’T STOP TALKING ABOUT PALESTINE DON’T STOP TALKING ABOUT PALESTINE  FREE PALESTINE 🇵🇸 ITS A HUMANITARIAN DUTY  #StopGazaGenocide #StopGenocideInGaza  #CeaseFireInGaza #CeaseFireNOW #FreePalestine #SavePalestine";0;10;8;0;en;1518469868215222273;1718629876897554470;flawstear;https://twitter.com/flawstear/status/1718629876897554470
Sun Oct 29 14:04:27 +0000 2023;1718629876184547625;"Alhamdulillah you dunno how much better this makes me feel. Angel please take care and be fine the world is praying for you and your people and importantly allah is with you!   #FreePalestine #CeasefireNOW";0;0;1;2;en;1287351735690772480;1718629876184547625;tinyeonhee;https://twitter.com/tinyeonhee/status/1718629876184547625
Sun Oct 29 14:04:27 +0000 2023;1718629876130054254;"@hatori____17 DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE";0;0;0;0;en;1456204760839716865;1718621060525175107;whitelily_ily;https://twitter.com/whitelily_ily/status/1718629876130054254
Sun Oct 29 14:04:27 +0000 2023;1718629873777094839;"@hourlystream_jm ITS A HUMANITARIAN DUTY #StopGenocideInGaza  #CeaseFireInGaza   #CeaseFireNOW #FreePalestine";0;0;0;0;en;1702747201846599680;1718627299959181740;mytjimn;https://twitter.com/mytjimn/status/1718629873777094839
Sun Oct 29 14:04:27 +0000 2023;1718629873558962216;"FREE PALESTINE!!! LET'S PRAY FOR PALESTINE 🇵🇸  #starlinkforgaza #CeasefireNOW #FreePalestine  #StopGazaGenocide";0;0;0;0;en;1156916855170195457;1718629873558962216;Bellgoogie;https://twitter.com/Bellgoogie/status/1718629873558962216
Sun Oct 29 14:04:26 +0000 2023;1718629871885398468;"ITS A HUMANITARIAN DUTY  FREE PALESTINE   #StopGenocideInGaza  #CeaseFireInGaza   #CeaseFireNOW #FreePalestine";0;0;0;0;en;1681275905501700096;1718629871885398468;aliyyaceunah;https://twitter.com/aliyyaceunah/status/1718629871885398468
Sun Oct 29 14:04:25 +0000 2023;1718629867837935685;"@ykdtylee ITS A HUMANITARIAN DUTY FREE PALESTINE🇵🇸 #StopGenocideInGaza  #CeaseFireInGaza   #CeaseFireNOW #FreePalestine";0;0;0;0;en;986553601307766786;1718629656210096639;jaehyunbaes;https://twitter.com/jaehyunbaes/status/1718629867837935685
Sun Oct 29 14:04:24 +0000 2023;1718629863916253374;"if you see this, please help rt and reply. gaza in your prayer/duas, they need it 🇵🇸  IT'S A HUMANITARIAN DUTY #StopGenocideInGaza #CeaseFireInGaza #StarLinkForGaza #CeaseFireNOW #FreePalestine";0;0;0;0;en;1400146321248428032;1718629863916253374;imthenicegirl;https://twitter.com/imthenicegirl/status/1718629863916253374
Sun Oct 29 14:04:24 +0000 2023;1718629863039623248;"Don't stop talking about Palestine🇵🇸  #FreePalestine https://t.co/f0bifeXuPW";0;0;0;0;en;2404023175;1718629863039623248;estaeanget;https://twitter.com/estaeanget/status/1718629863039623248
Sun Oct 29 14:04:24 +0000 2023;1718629862532083955;"DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE";0;0;1;0;en;1530847841521807361;1718629862532083955;puppiym;https://twitter.com/puppiym/status/1718629862532083955
Sun Oct 29 14:04:24 +0000 2023;1718629861059654118;"@gaijingirl2004 @Aylaafterall #FreePalestine 🇵🇸";0;0;0;0;qme;1100808382137753601;1718615532654444839;davidac35075727;https://twitter.com/davidac35075727/status/1718629861059654118
Sun Oct 29 14:04:23 +0000 2023;1718629859663167680;"@imurlilacc ITS A HUMANITARIAN DUTY  FREE PALESTINE 🇵🇸 no internet communication, no food, no safe place to live  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;1613105707091623937;1718627709868458393;chingu_99;https://twitter.com/chingu_99/status/1718629859663167680
Sun Oct 29 14:04:22 +0000 2023;1718629855615725821;"The infant, Uday Abu Mohsen, is only one day old.His death certificate was issued before his birth certificate was issued.He was martyred in an Israeli bombing of his home in Gaza 💔🥹 #Gaza #GazaWar #Gaza_Genocide #FreePalestine #Gazabombing #starlinkforgaza #غزة_الآن #غزة_الآن https://t.co/fSCuppkX7E";0;0;0;0;en;1641318316500299777;1718629855615725821;Merseyside7296;https://twitter.com/Merseyside7296/status/1718629855615725821
Sun Oct 29 14:04:22 +0000 2023;1718629853636042823;"@kkimieoca LET'S PRAY FOR PALESTINE 🇵🇸 DO NOT STAY SILENT, IT'S A HUMANITARIAN DUTY #StopGenocideInGaza  #CeaseFireInGaza  #CeasefireNOW  #FreePalestine";0;0;1;1;en;1630446581039403009;1718629727320289707;tyuthewz;https://twitter.com/tyuthewz/status/1718629853636042823
Sun Oct 29 14:04:22 +0000 2023;1718629852373496000;"semoga doa bersama kita malam ini dapat menjadi bentuk ikhtiar kita semua. dan semoga setiap air mata yang jatuh pada doa doa yang kita panjatkan malam ini diijabah Allah. Aamin 🤲   #FreePalestine  #CeaseFireInGaza https://t.co/uXwHNWtjf9";0;22;41;94;in;324212292;1718629852373496000;chaksjin;https://twitter.com/chaksjin/status/1718629852373496000
Sun Oct 29 14:04:21 +0000 2023;1718629851920519585;"@rjlofs IT'S A HUMANITARIAN DUTY FREE PALESTINE 🇵🇸  #StopGenocideInGaza #CeaseFireInGaza #StarLinkForGaza #CeaseFireNOW #FreePalestine";0;1;1;1;en;1227811385427427328;1718627926772720102;bknputeriraja;https://twitter.com/bknputeriraja/status/1718629851920519585
Sun Oct 29 14:04:21 +0000 2023;1718629851069042764;"@MarioNawfal Israel spending billions dollars in military assets still can't defeat hamas and needs American support to fight hamas 🤣🤣🤣  #IsraelTerorrist  #israel #FreePalestine";0;0;0;0;en;746476769444651008;1718515507886748002;AMARZ125;https://twitter.com/AMARZ125/status/1718629851069042764
Sun Oct 29 14:04:21 +0000 2023;1718629850578330069;"please rt &amp  reply lindungilah sodara kami disana ya allah  ITS A HUMANITARIAN DUTY  FREE PALESTINE 🇵🇸 no internet communication, no food, no safe place to live  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FREEPALESTINE https://t.co/dYS3XS8UKu";0;0;15;7;en;1380419866461564929;1718629850578330069;1308nnaje;https://twitter.com/1308nnaje/status/1718629850578330069
Sun Oct 29 14:04:21 +0000 2023;1718629849525535032;"@fairyissabey IT'S A HUMANITARIAN DUTY #StopGenocideInGaza #CeaseFireInGaza #StarLinkForGaza #CeaseFireNOW #FreePalestine";0;0;0;0;en;1435558846584426506;1718424306156527681;mayellow07;https://twitter.com/mayellow07/status/1718629849525535032
Sun Oct 29 14:04:20 +0000 2023;1718629847462027395;"@nuiijseong Semoga kalian bahagia selalu dan semoga winwin makin banyak yang mengapresiasi karya dia 🤍🤍🤍  ITS A HUMANITARIAN DUTY! #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;in;2758397529;1718275348218130892;cambisius;https://twitter.com/cambisius/status/1718629847462027395
Sun Oct 29 14:04:20 +0000 2023;1718629846946123816;"#StopIsraeliGenocide #StopthegenocidinGaza #FreePalestine  #FreeGaza   #日本政府も停戦の輪に入ってください";0;0;2;5;qht;85744261;1718629846946123816;_s_k_i_n_n_y_;https://twitter.com/_s_k_i_n_n_y_/status/1718629846946123816
Sun Oct 29 14:04:20 +0000 2023;1718629846602105146;"DO NOT STAY SILENT #FREEPALESTINE";0;0;0;0;en;1697674390832549888;1718629846602105146;woo_yuhh;https://twitter.com/woo_yuhh/status/1718629846602105146
Sun Oct 29 14:04:20 +0000 2023;1718629843880030544;"@UN @UNIFIL_ SILENT !!!  @POTUS @Israel @IDF ALL COUNTRY SUPORT CRIME WAR GENOSIDE.. BASTARD !!! 🔥 #Gaza_Genocide  #FreePalestine";0;0;0;0;en;1691489728804319232;1718629843880030544;KabarSelayang;https://twitter.com/KabarSelayang/status/1718629843880030544
Sun Oct 29 14:04:19 +0000 2023;1718629842835689511;"@binjunwon Remember whenever you choose to be neutral in the face of injustice, you will take the side of the oppressor‼️  IT'S A HUMANITARIAN DUTY.   #FreePalestine #StopGenocideInGaza #CeaseFireInGaza #StarLinkForGaza #CeaseFireNOW";0;0;0;0;en;1217052461904449536;1718504277310865811;lachiimollala;https://twitter.com/lachiimollala/status/1718629842835689511
Sun Oct 29 14:04:19 +0000 2023;1718629842563010820;"@TXTUNOFFlClAL Bombing a hospital is a WAR CRIME #save_AlQuds_Hospital  ITS A HUMANITARIAN DUTY  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW  #FreePalestine  #IsraeliNewNazism";0;1;0;0;en;1108929683507146753;1718590117324226747;txt_meru;https://twitter.com/txt_meru/status/1718629842563010820
Sun Oct 29 14:04:19 +0000 2023;1718629841703162214;"IT'S A HUMANITARIAN DUTY  #StopGenocideInGaza #CeaseFireInGaza #StarLinkForGaza #CeaseFireNOW #FreePalestine";0;0;0;0;en;1554442266517065728;1718629841703162214;03our_;https://twitter.com/03our_/status/1718629841703162214
Sun Oct 29 14:04:19 +0000 2023;1718629841652830641;"@westenthu ITS A HUMANITARIAN DUTY  #StopGenocideInGaza  #CeaseFireInGaza  #CeasefireNOW  #FreePalestine";0;0;0;0;en;1417515977449766917;1718616940971974930;sooyaskimjichu;https://twitter.com/sooyaskimjichu/status/1718629841652830641
Sun Oct 29 14:04:19 +0000 2023;1718629841296306264;"@phnbn_biru IT'S A HUMANITARIAN DUTY #StopGenocideInGaza #CeaseFireInGaza #StarLinkForGaza #CeaseFireNOW #FreePalestine";0;0;0;1;en;1466666348109438981;1718529526094025148;KD0YOUNGie;https://twitter.com/KD0YOUNGie/status/1718629841296306264
Sun Oct 29 14:04:19 +0000 2023;1718629839626973385;"ITS A HUMANITARIAN DUTY #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine 🇵🇸";0;0;0;0;en;1561004790888673281;1718629839626973385;thv_Tae_seven;https://twitter.com/thv_Tae_seven/status/1718629839626973385
Sun Oct 29 14:04:18 +0000 2023;1718629838939140350;"#FreePalestine https://t.co/y8zzeAnT75";0;0;0;0;qme;1083219073519906816;1718629838939140350;angycat00;https://twitter.com/angycat00/status/1718629838939140350
Sun Oct 29 14:04:18 +0000 2023;1718629837911531802;"#CeaseFireInGaza #CeasefireNOW #FreePalestine";0;0;0;0;qht;1453226260629532687;1718629837911531802;miniminisbt;https://twitter.com/miniminisbt/status/1718629837911531802
Sun Oct 29 14:04:18 +0000 2023;1718629836594581673;"Mari naikin tagar ini bersama, karena ini bukan udah tentang agama lagi, tapi ini udah masuk tentang kemanusiaan  IT'S A HUMANITARIAN DUTY #StopGenocideInGaza  #CeaseFireInGaza  #CeasefireNOW  #FreePalestine";0;0;5;5;in;1655874603535994880;1718629836594581673;Sxunghanbin_;https://twitter.com/Sxunghanbin_/status/1718629836594581673
Sun Oct 29 14:04:18 +0000 2023;1718629836124741761;"take care of yourself and please always keep your thoughts and prayers for palestine, syria, and lebanon. let’s talk and bring this up every chances we can and make this as a lasting awareness.   bombing a hospital is a WAR CRIME  #CeaseFireInGaza  #FreePalestine";0;0;0;4;en;1568643174259904515;1718629836124741761;yeonjungongju;https://twitter.com/yeonjungongju/status/1718629836124741761
Sun Oct 29 14:04:17 +0000 2023;1718629835042627809;"Today, let's take a break from Kpop. bow your head, pray for our family in Gaza. This is not just about religion but about humanity.  Please repost and reply below :  IT'S A HUMANITARIAN DUTY #StopGenocideInGaza #CeaseFireInGaza #StarLinkForGaza #CeaseFireNOW #FreePalestine https://t.co/y8nMasQCCn";0;1;1;0;en;1293728979317223424;1718629835042627809;tkanzunn;https://twitter.com/tkanzunn/status/1718629835042627809
Sun Oct 29 14:04:17 +0000 2023;1718629833587220587;"Pakistan🇵🇰 satand with Palestine🇸🇩 #FreePalestine #Gaza #PakStandWithGaza #Pakistan #Jamat_Islami #SirajUlHaq https://t.co/UNvtDU41HC";0;0;0;1;et;1652626013841674241;1718629833587220587;AbdulJa11374195;https://twitter.com/AbdulJa11374195/status/1718629833587220587
Sun Oct 29 14:04:17 +0000 2023;1718629833016504369;"IT'S A HUMANITARIAN DUTY FREE PALESTINE 🇵🇸  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;1504456373836607488;1718629833016504369;probelmgrls;https://twitter.com/probelmgrls/status/1718629833016504369
Sun Oct 29 14:04:17 +0000 2023;1718629832278355968;"ITS A HUMANITARIAN DUTY #StopGenocideInGaza  #CeaseFireInGaza  #CeasefireNOW   DO NOT STAY SILENT  #FREEPALESTINE DO NOT STAY SILENT  #FREEPALESTINE  DO NOT STAY SILENT  #FREEPALESTINE  DO NOT STAY SILENT  #FREEPALESTINE  DO NOT STAY SILENT  #FREEPALESTINE";0;0;2;4;en;1574064181963378689;1718629832278355968;CYRUSlovesinnie;https://twitter.com/CYRUSlovesinnie/status/1718629832278355968
Sun Oct 29 14:04:17 +0000 2023;1718629831896969583;"#FreePalestine #Gaza_Genocide";0;0;0;0;qht;218044788;1718629831896969583;alifkurniawan08;https://twitter.com/alifkurniawan08/status/1718629831896969583
Sun Oct 29 14:04:16 +0000 2023;1718629830407700883;"@HenMazzig #Gaza_Genocide #FreePalestine #IsraeliNewNazism #Gazabombing #starlinkforgaza #IsraelPalestineConflict #Gaza #GazaGenocide #CeaseFireInGaza https://t.co/eF8hqERYB2";0;1;0;1;qme;1518169268042489856;1718371819093197053;The_Ibadhi;https://twitter.com/The_Ibadhi/status/1718629830407700883
Sun Oct 29 14:04:16 +0000 2023;1718629829342629905;"@westenthu ITS A HUMANITARIAN DUTY FREE PALESTINE 🇵🇸  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;158798123;1718626741340754242;slytarien;https://twitter.com/slytarien/status/1718629829342629905
Sun Oct 29 14:04:16 +0000 2023;1718629829334221107;"ITS A HUMANITARIAN DUTY  FREE PALESTINE 🇵🇸 no internet communication, no food, no safe place to live  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine https://t.co/AGAMdt68Y6";0;0;0;0;en;472794401;1718629829334221107;purnama15_ID;https://twitter.com/purnama15_ID/status/1718629829334221107
Sun Oct 29 14:04:16 +0000 2023;1718629827308032113;"#FreePalestine #CeaseFireInGaza #CeasefireNOW #PalestineGenocide .... Reply with these hashtags! But say something before them. 🇵🇸";0;0;0;0;en;1635271042485854209;1718629827308032113;KpoplynnyAtiny;https://twitter.com/KpoplynnyAtiny/status/1718629827308032113
Sun Oct 29 14:04:15 +0000 2023;1718629826683453602;"@AOC We call it terrorism at a state level. Israel is a terrorist state! #FreePalestine";0;0;0;0;en;256746279;1718317873490247987;MikeMoughnieh;https://twitter.com/MikeMoughnieh/status/1718629826683453602
Sun Oct 29 14:04:15 +0000 2023;1718629826557518271;"@ROCKSTARJIMlN @jyymim ITS A HUMANITARIAN DUTY #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine 🇵🇸";0;0;0;0;en;1702747201846599680;1718621958043017246;mytjimn;https://twitter.com/mytjimn/status/1718629826557518271
Sun Oct 29 14:04:15 +0000 2023;1718629825861373981;"@EXOPublicity WE STAND WITH PALESTINE 🇵🇸🇵🇸  LETS TAKE A BREAK TO PRAY &amp  SEND SUPPORT TO PEOPLE IN PALESTINE. ITS A HUMANITARIAN DUTY 🇵🇸🇵🇸  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;1568573781739982850;1718597547076587636;cedricurious;https://twitter.com/cedricurious/status/1718629825861373981
Sun Oct 29 14:04:14 +0000 2023;1718629822644281840;"@nibluebuk IT'S A HUMANITARIAN DUTY FREE PALESTINE 🇵🇸  #StopGenocideInGaza #CeaseFireInGaza #StarLinkForGaza #CeaseFireNOW #FreePalestine";0;0;0;1;en;1227811385427427328;1718627628251525272;bknputeriraja;https://twitter.com/bknputeriraja/status/1718629822644281840
Sun Oct 29 14:04:14 +0000 2023;1718629822073835823;"@aegyonanaaaa ITS A HUMANITARIAN DUTY  FREE PALESTINE 🇵🇸 no internet communication, no food, no safe place to live  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;1613105707091623937;1718627709868458393;chingu_99;https://twitter.com/chingu_99/status/1718629822073835823
